dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,selector_z,selector_val_size,selector_val_diff,selector_standard_error,selector_threshold,selector_selected_model,selector_oracle_regret,diag_ego_norm,diag_residual_norm
wisconsin,mixhop,2,1.0,0.887499988079071,0.8823529481887817,0.0004335009434726,0.7636269330978394,0.5815568566322327,109,3.364699363708496,geom_gcn,wisconsin,2,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gprgnn,2,1.0,0.8500000238418579,0.8235294222831726,0.0016622970579192,1.003199815750122,0.6919050812721252,248,2.230202436447144,geom_gcn,wisconsin,2,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,linkx,2,1.0,0.875,0.9411764740943908,0.000716398761142,1.3579310178756714,0.6655004024505615,41,0.8681578636169434,geom_gcn,wisconsin,2,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,mlp,3,0.9916666746139526,0.824999988079071,0.843137264251709,0.065828762948513,0.6043562293052673,0.3733431100845337,13,0.4359831809997558,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gcn,3,0.925000011920929,0.612500011920929,0.5882353186607361,0.200615182518959,1.883090257644653,1.817447543144226,62,0.7797286510467529,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,sgc,3,0.9833333492279052,0.6000000238418579,0.5686274766921997,0.1155202314257621,1.7544267177581787,1.5981754064559937,250,1.9460134506225584,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,appnp,3,0.5916666388511658,0.6000000238418579,0.450980395078659,0.9799014925956726,1.152526617050171,1.243234634399414,8,0.5866315364837646,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,mixhop,3,0.9833333492279052,0.824999988079071,0.8235294222831726,0.0980966016650199,0.7584285736083984,0.5219433307647705,8,1.3487842082977295,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gprgnn,3,1.0,0.824999988079071,0.843137264251709,0.0008114855154417,0.9402558207511902,0.4520899951457977,201,2.25347638130188,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,linkx,3,1.0,0.862500011920929,0.901960790157318,0.0008610207005403,1.2015525102615356,0.4446852803230285,53,0.8315458297729492,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,mlp,4,1.0,0.800000011920929,0.8627451062202454,0.0082356333732604,0.936193823814392,0.5367960333824158,59,0.7341494560241699,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gcn,4,0.5166666507720947,0.550000011920929,0.3921568691730499,1.2238938808441162,1.3244411945343018,1.3430769443511963,2,0.3909785747528076,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,sgc,4,0.550000011920929,0.5874999761581421,0.4117647111415863,1.2338693141937256,1.364781618118286,1.3626275062561035,2,0.4849574565887451,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,appnp,4,0.625,0.574999988079071,0.5686274766921997,1.0694223642349243,1.2515194416046145,1.172200322151184,6,0.5604102611541748,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,mixhop,4,1.0,0.824999988079071,0.8823529481887817,0.000385990482755,0.8988965153694153,0.4203584194183349,166,4.373410940170288,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gprgnn,4,1.0,0.75,0.8627451062202454,0.0014811594737693,1.165526032447815,0.5542871952056885,124,1.6488587856292725,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,linkx,4,0.8500000238418579,0.800000011920929,0.7450980544090271,0.5983566641807556,0.9109557867050172,0.9235358238220216,4,0.5914771556854248,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,mlp,5,0.9833333492279052,0.8500000238418579,0.8627451062202454,0.0382075905799865,0.4204234182834625,0.6454558372497559,17,0.4625329971313476,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gcn,5,0.6166666746139526,0.5375000238418579,0.5098039507865906,0.964664101600647,1.1664741039276123,1.3099944591522217,4,0.4199550151824951,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,sgc,5,0.6000000238418579,0.5,0.5490196347236633,1.0982009172439575,1.2892851829528809,1.3932512998580933,3,0.502265453338623,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,appnp,5,0.7749999761581421,0.5625,0.529411792755127,0.696315586566925,1.1442440748214722,1.2908555269241333,13,0.6228997707366943,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,mixhop,5,0.9583333134651184,0.824999988079071,0.7450980544090271,0.1334325671195984,0.5252450108528137,0.8202717900276184,6,1.3025627136230469,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gprgnn,5,1.0,0.862500011920929,0.7647058963775635,0.000991778448224,0.8060392141342163,1.3697644472122192,159,1.843902826309204,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,linkx,5,1.0,0.875,0.8039215803146362,0.0441295243799686,0.3714013695716858,0.6462176442146301,17,1.0927727222442627,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,mlp,6,1.0,0.875,0.8039215803146362,0.0012402903521433,0.6165079474449158,0.6760923266410828,104,0.9598052501678468,geom_gcn,wisconsin,6,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
wisconsin,gcn,6,0.9666666388511658,0.6000000238418579,0.5490196347236633,0.1381086409091949,1.7920379638671875,2.038944721221924,78,0.9011316299438475,geom_gcn,wisconsin,6,True,251,450,0.1777777777777777,,,,,,,,,,,,,,,,,,,
