dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights
wisconsin,harp,6,1.0,0.875,0.8823529481887817,0.00036887111491523683,0.695835530757904,0.5824558138847351,64,4.929796934127808,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.32241466641426086, 0.2231837958097458, 0.22967393696308136, 0.22472767531871796], 'high': [0.459478497505188, 0.26992812752723694, 0.2705933749675751]}"
wisconsin,harp_no_signal,6,1.0,0.875,0.8627451062202454,0.0003417617117520422,0.7772793173789978,0.5277066230773926,81,5.711325168609619,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.32238322496414185, 0.222925066947937, 0.23028065264225006, 0.22441110014915466], 'high': [0.46490252017974854, 0.2668285369873047, 0.26826897263526917]}"
wisconsin,harp_scalar_gate,6,0.949999988079071,0.7875000238418579,0.8039215803146362,0.2018836885690689,0.631877064704895,0.5839226841926575,7,3.0135889053344727,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.2730315029621124, 0.23977024853229523, 0.2466965615749359, 0.24050167202949524], 'high': [0.3489634692668915, 0.3245561718940735, 0.32648032903671265]}"
wisconsin,harp_scalar_no_signal,6,0.949999988079071,0.7875000238418579,0.8235294222831726,0.20217959582805634,0.6320632696151733,0.5899819731712341,7,3.165314197540283,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.27303457260131836, 0.23978595435619354, 0.2466847002506256, 0.24049469828605652], 'high': [0.34902676939964294, 0.3245353400707245, 0.3264378607273102]}"
wisconsin,mixhop,7,1.0,0.9125000238418579,0.843137264251709,0.0007662840071134269,0.3239438533782959,0.5984335541725159,106,3.5543532371520996,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,
wisconsin,harp,7,1.0,0.9125000238418579,0.8823529481887817,0.0005138066480867565,0.27892813086509705,0.4911159574985504,93,7.292989253997803,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.2959035336971283, 0.24260222911834717, 0.23054249584674835, 0.23095177114009857], 'high': [0.4202108085155487, 0.31086233258247375, 0.26892679929733276]}"
wisconsin,harp_no_signal,7,1.0,0.9125000238418579,0.843137264251709,0.0006072140531614423,0.34577807784080505,0.48337212204933167,43,4.816681385040283,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.29546666145324707, 0.2416263073682785, 0.23071923851966858, 0.23218782246112823], 'high': [0.4063511788845062, 0.3175860643386841, 0.2760627865791321]}"
wisconsin,harp_scalar_gate,7,1.0,0.9125000238418579,0.7647058963775635,0.009666460566222668,0.494433730840683,0.9901869297027588,42,4.771418571472168,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.29136940836906433, 0.24530059099197388, 0.2315135896205902, 0.231816366314888], 'high': [0.3492875397205353, 0.3445115089416504, 0.3062009811401367]}"
wisconsin,harp_scalar_no_signal,7,1.0,0.9125000238418579,0.7450980544090271,0.006865108851343393,0.49196091294288635,0.9879215359687805,47,4.932166576385498,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.2908073961734772, 0.24799691140651703, 0.2304413616657257, 0.2307543009519577], 'high': [0.34633252024650574, 0.34825530648231506, 0.3054121732711792]}"
wisconsin,mixhop,8,1.0,0.875,0.843137264251709,0.00063952652271837,0.561102032661438,0.8916157484054565,98,3.2666845321655273,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,
wisconsin,harp,8,1.0,0.887499988079071,0.8627451062202454,0.00037953542778268456,0.6629816889762878,0.6865107417106628,78,6.330835580825806,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.3208162188529968, 0.21061936020851135, 0.24054832756519318, 0.22801610827445984], 'high': [0.48101991415023804, 0.26180511713027954, 0.2571749985218048]}"
wisconsin,harp_no_signal,8,0.9833333492279053,0.862500011920929,0.8235294222831726,0.09880799800157547,0.5212758779525757,0.5838266611099243,14,3.520598888397217,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.2901912331581116, 0.2282024323940277, 0.24249258637428284, 0.2391137033700943], 'high': [0.3826797604560852, 0.30831342935562134, 0.30900686979293823]}"
wisconsin,harp_scalar_gate,8,0.9833333492279053,0.7875000238418579,0.7843137383460999,0.10307135432958603,0.8526110649108887,0.5658448338508606,10,3.180396318435669,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.28049060702323914, 0.23478682339191437, 0.24394473433494568, 0.24077777564525604], 'high': [0.3589308261871338, 0.3168433606624603, 0.3242258131504059]}"
wisconsin,harp_scalar_no_signal,8,0.9833333492279053,0.7875000238418579,0.7843137383460999,0.10509422421455383,0.8505832552909851,0.5697742104530334,10,3.2129597663879395,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.2806131839752197, 0.23477870225906372, 0.24386417865753174, 0.24074389040470123], 'high': [0.3590998649597168, 0.3168576657772064, 0.3240424692630768]}"
wisconsin,mixhop,9,1.0,0.875,0.9215686321258545,0.0003323131531942636,0.48909658193588257,0.4576031565666199,132,3.992549180984497,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,
wisconsin,harp,9,1.0,0.887499988079071,0.9019607901573181,0.0005202426109462976,0.6667602062225342,0.4451372027397156,47,5.010956048965454,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.32515668869018555, 0.22745101153850555, 0.22012537717819214, 0.22726696729660034], 'high': [0.4633046090602875, 0.27110159397125244, 0.2655937969684601]}"
wisconsin,harp_no_signal,9,1.0,0.862500011920929,0.9019607901573181,0.0021707939449697733,0.5743237733840942,0.4450811743736267,31,4.009023189544678,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.3202662765979767, 0.23004840314388275, 0.22109495103359222, 0.22859032452106476], 'high': [0.43886882066726685, 0.2820252776145935, 0.27910590171813965]}"
wisconsin,harp_scalar_gate,9,0.9833333492279053,0.7749999761581421,0.7647058963775635,0.19498276710510254,0.6990948915481567,0.7565401196479797,5,2.8793697357177734,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.26713061332702637, 0.24641944468021393, 0.24342405796051025, 0.24302589893341064], 'high': [0.3526943624019623, 0.32256653904914856, 0.32473912835121155]}"
wisconsin,harp_scalar_no_signal,9,0.9750000238418579,0.7749999761581421,0.7647058963775635,0.19851058721542358,0.7042347192764282,0.7596370577812195,5,3.037052869796753,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.26720282435417175, 0.2463454008102417, 0.24341917037963867, 0.24303266406059265], 'high': [0.35278046131134033, 0.32259151339530945, 0.3246280550956726]}"
cornell,mixhop,0,1.0,0.8644067645072937,0.7297297120094299,0.0002499503316357732,0.9612157940864563,1.4977754354476929,48,1.6726861000061035,geom_gcn,cornell,0,True,183,277,0.12274368231046931,
cornell,harp,0,1.0,0.8644067645072937,0.7297297120094299,0.0018536874558776617,0.6126000285148621,1.049478530883789,27,2.9910569190979004,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.31775999069213867, 0.2363835871219635, 0.22258473932743073, 0.2232717126607895], 'high': [0.4284387230873108, 0.28756001591682434, 0.28400126099586487]}"
cornell,harp_no_signal,0,1.0,0.8644067645072937,0.7027027010917664,0.0018658617045730352,0.5996015071868896,1.0739272832870483,27,2.9608871936798096,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.317876398563385, 0.23630692064762115, 0.2225930094718933, 0.22322365641593933], 'high': [0.4279589056968689, 0.2877891957759857, 0.2842519283294678]}"
cornell,harp_scalar_gate,0,0.9885057210922241,0.7627118825912476,0.7297297120094299,0.06686380505561829,0.7077600955963135,0.8930925726890564,11,2.2948007583618164,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.2779136896133423, 0.2461632937192917, 0.2407362461090088, 0.23518674075603485], 'high': [0.36827293038368225, 0.31883737444877625, 0.31288963556289673]}"
cornell,harp_scalar_no_signal,0,0.9885057210922241,0.7627118825912476,0.7027027010917664,0.08010061830282211,0.7054772973060608,0.8739331364631653,10,2.411292314529419,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.2763025164604187, 0.2460716813802719, 0.2415931224822998, 0.23603267967700958], 'high': [0.3663417100906372, 0.3196474611759186, 0.3140108585357666]}"
cornell,mixhop,1,1.0,0.7966101765632629,0.7837837934494019,0.0005970405181869864,0.9561765193939209,1.128098487854004,94,2.3147103786468506,geom_gcn,cornell,1,True,183,277,0.12274368231046931,
cornell,harp,1,1.0,0.7627118825912476,0.7567567825317383,0.009366132318973541,1.2602097988128662,0.9003584384918213,23,2.7907488346099854,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.3108677268028259, 0.23626478016376495, 0.22343572974205017, 0.2294316589832306], 'high': [0.42932772636413574, 0.2857677638530731, 0.28490447998046875]}"
cornell,harp_no_signal,1,1.0,0.7627118825912476,0.7837837934494019,0.000245920178713277,1.2155042886734009,1.1386537551879883,105,5.6208884716033936,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.3297790288925171, 0.23257587850093842, 0.2163156419992447, 0.22132937610149384], 'high': [0.4919506013393402, 0.25720736384391785, 0.2508420944213867]}"
cornell,harp_scalar_gate,1,0.954023003578186,0.7118644118309021,0.7297297120094299,0.22550435364246368,1.0502760410308838,0.7563196420669556,7,2.235719919204712,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.25950345396995544, 0.24768786132335663, 0.24720169603824615, 0.24560695886611938], 'high': [0.35337382555007935, 0.3269563913345337, 0.3196697533130646]}"
cornell,harp_scalar_no_signal,1,0.954023003578186,0.7118644118309021,0.7297297120094299,0.22336235642433167,1.0493804216384888,0.7574430704116821,7,2.3413290977478027,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.2594379186630249, 0.24771790206432343, 0.24722599983215332, 0.24561820924282074], 'high': [0.3532946705818176, 0.32696253061294556, 0.3197427988052368]}"
cornell,mixhop,2,0.9885057210922241,0.694915235042572,0.7837837934494019,0.09809484332799911,1.037776231765747,0.800836980342865,7,1.058661699295044,geom_gcn,cornell,2,True,183,277,0.12274368231046931,
cornell,harp,2,1.0,0.7627118825912476,0.837837815284729,0.00026736233849078417,1.3509186506271362,0.9905086159706116,94,5.2827184200286865,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.3030317425727844, 0.24186617136001587, 0.228084996342659, 0.2270170897245407], 'high': [0.5251785516738892, 0.23478910326957703, 0.24003230035305023]}"
cornell,harp_no_signal,2,1.0,0.7796609997749329,0.837837815284729,0.0002357622579438612,1.2692673206329346,1.0101596117019653,94,5.0347325801849365,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.30214646458625793, 0.24428971111774445, 0.22719228267669678, 0.22637154161930084], 'high': [0.5217390656471252, 0.23633575439453125, 0.2419252097606659]}"
cornell,harp_scalar_gate,2,1.0,0.6779661178588867,0.8108108043670654,0.02526499517261982,1.3952058553695679,0.8938223123550415,16,2.546666145324707,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.26269251108169556, 0.26626116037368774, 0.2345227301120758, 0.2365235537290573], 'high': [0.36863890290260315, 0.29991620779037476, 0.3314449191093445]}"
cornell,harp_scalar_no_signal,2,1.0,0.6779661178588867,0.8108108043670654,0.0254601389169693,1.3927918672561646,0.9005293846130371,16,2.412802219390869,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.2628287672996521, 0.26602306962013245, 0.23457877337932587, 0.236569344997406], 'high': [0.3686107397079468, 0.29975444078445435, 0.33163484930992126]}"
cornell,mixhop,3,1.0,0.7457627058029175,0.7297297120094299,0.02543274499475956,1.1056939363479614,1.0286716222763062,11,1.0047409534454346,geom_gcn,cornell,3,True,183,277,0.12274368231046931,
cornell,harp,3,1.0,0.7627118825912476,0.8108108043670654,0.039217524230480194,0.9479327201843262,0.741421103477478,17,2.322768449783325,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.29161158204078674, 0.2329888641834259, 0.23874445259571075, 0.23665504157543182], 'high': [0.3981252908706665, 0.2961161136627197, 0.30575862526893616]}"
cornell,harp_no_signal,3,1.0,0.7627118825912476,0.7567567825317383,0.000374115799786523,1.281153678894043,1.1790745258331299,78,4.54360556602478,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.30845585465431213, 0.23179884254932404, 0.23210933804512024, 0.22763597965240479], 'high': [0.4759720265865326, 0.2628892958164215, 0.2611386179924011]}"
cornell,harp_scalar_gate,3,0.9195402264595032,0.694915235042572,0.6756756901741028,0.33529558777809143,0.9531951546669006,1.0243552923202515,5,2.303907871246338,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.2550821602344513, 0.257443904876709, 0.24041157960891724, 0.2470622956752777], 'high': [0.3423081636428833, 0.3286471962928772, 0.3290446698665619]}"
cornell,harp_scalar_no_signal,3,0.977011501789093,0.7118644118309021,0.7297297120094299,0.13453680276870728,0.8679478764533997,0.9945417642593384,8,2.257903814315796,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.26045477390289307, 0.25998201966285706, 0.23641495406627655, 0.24314823746681213], 'high': [0.35197582840919495, 0.3210281431674957, 0.3269960582256317]}"
cornell,mixhop,4,1.0,0.7796609997749329,0.7567567825317383,6.835207750555128e-05,1.2779854536056519,1.104404330253601,216,3.6915438175201416,geom_gcn,cornell,4,True,183,277,0.12274368231046931,
cornell,harp,4,1.0,0.7288135886192322,0.7027027010917664,0.00034026335924863815,1.5326756238937378,1.2341665029525757,164,7.939126014709473,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.3212857246398926, 0.22023959457874298, 0.2315589338541031, 0.22691570222377777], 'high': [0.5172918438911438, 0.24449405074119568, 0.2382141649723053]}"
cornell,harp_no_signal,4,1.0,0.7288135886192322,0.7837837934494019,0.00027554400730878115,1.4281092882156372,1.1119734048843384,132,6.484304189682007,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.3077928423881531, 0.22695137560367584, 0.2349114716053009, 0.2303442656993866], 'high': [0.4919232130050659, 0.2597983181476593, 0.24827848374843597]}"
cornell,harp_scalar_gate,4,0.9885057210922241,0.694915235042572,0.7027027010917664,0.0870753601193428,1.111002802848816,1.0718846321105957,10,2.4105002880096436,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.27546337246894836, 0.23640072345733643, 0.24557597935199738, 0.24255993962287903], 'high': [0.3640444576740265, 0.31017157435417175, 0.325783908367157]}"
cornell,harp_scalar_no_signal,4,0.9885057210922241,0.694915235042572,0.7027027010917664,0.08790111541748047,1.102949857711792,1.0751243829727173,10,2.343989372253418,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.27563947439193726, 0.23629795014858246, 0.24553214013576508, 0.2425304353237152], 'high': [0.3642527461051941, 0.310200572013855, 0.3255467414855957]}"
cornell,mixhop,5,1.0,0.7966101765632629,0.7027027010917664,0.0004032642173115164,0.9519731998443604,1.3033313751220703,127,2.9419782161712646,geom_gcn,cornell,5,True,183,277,0.12274368231046931,
cornell,harp,5,1.0,0.8305084705352783,0.7027027010917664,0.0005067668971605599,0.8783861994743347,1.0149030685424805,147,6.95623254776001,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.3177068829536438, 0.2786690890789032, 0.20186328887939453, 0.20176073908805847], 'high': [0.54135662317276, 0.23386451601982117, 0.22477878630161285]}"
cornell,harp_no_signal,5,1.0,0.8305084705352783,0.7297297120094299,0.0005413970211520791,0.9112722277641296,1.4006258249282837,109,5.650637626647949,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.3142564296722412, 0.2795788645744324, 0.20296193659305573, 0.20320281386375427], 'high': [0.5287768840789795, 0.2391384392976761, 0.23208466172218323]}"
cornell,harp_scalar_gate,5,1.0,0.7966101765632629,0.7297297120094299,0.0003424229798838496,1.1340386867523193,1.3963407278060913,119,5.964219331741333,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.29623928666114807, 0.2669755220413208, 0.21901287138462067, 0.21777229011058807], 'high': [0.3576366901397705, 0.3223074674606323, 0.32005584239959717]}"
cornell,harp_scalar_no_signal,5,1.0,0.8135592937469482,0.7567567825317383,0.00040323170833289623,1.1253626346588135,1.2636014223098755,127,6.278190851211548,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.29643768072128296, 0.2694491446018219, 0.21760772168636322, 0.21650546789169312], 'high': [0.3609345257282257, 0.32221055030822754, 0.31685489416122437]}"
cornell,mixhop,6,1.0,0.7796609997749329,0.7027027010917664,0.0006493988330475986,0.7947389483451843,1.2483621835708618,72,2.111844539642334,geom_gcn,cornell,6,True,183,277,0.12274368231046931,
cornell,harp,6,1.0,0.7796609997749329,0.7567567825317383,0.00039971916703507304,1.1578601598739624,1.2462810277938843,84,4.719007968902588,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.3269696831703186, 0.2361110895872116, 0.21581119298934937, 0.22110801935195923], 'high': [0.48913589119911194, 0.25806736946105957, 0.25279682874679565]}"
cornell,harp_no_signal,6,1.0,0.7796609997749329,0.7567567825317383,0.0004046806425321847,1.1669416427612305,1.2739427089691162,84,4.7502992153167725,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.3281312882900238, 0.23470482230186462, 0.2158627212047577, 0.2213011533021927], 'high': [0.48735925555229187, 0.2588108479976654, 0.2538299262523651]}"
cornell,harp_scalar_gate,6,1.0,0.7457627058029175,0.7297297120094299,0.0002943050058092922,1.617919921875,1.5180964469909668,98,5.015575170516968,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.2398345023393631, 0.27442723512649536, 0.2445998340845108, 0.2411385178565979], 'high': [0.34930485486984253, 0.3057272434234619, 0.3449678122997284]}"
cornell,harp_scalar_no_signal,6,1.0,0.7457627058029175,0.7297297120094299,0.00032151653431355953,1.629745602607727,1.5249944925308228,101,5.3186681270599365,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.24041321873664856, 0.27300453186035156, 0.2447211593389511, 0.24186111986637115], 'high': [0.34653836488723755, 0.30784842371940613, 0.34561318159103394]}"
cornell,mixhop,7,1.0,0.8474576473236084,0.7837837934494019,0.0017180494032800198,0.6497917771339417,0.9719831347465515,100,2.325212240219116,geom_gcn,cornell,7,True,183,277,0.12274368231046931,
cornell,harp,7,0.9885057210922241,0.8474576473236084,0.7027027010917664,0.05431602895259857,0.6770418286323547,1.067162036895752,17,2.243725538253784,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.3094063699245453, 0.2360021471977234, 0.22762377560138702, 0.2269677221775055], 'high': [0.39925098419189453, 0.2964683473110199, 0.30428066849708557]}"
cornell,harp_no_signal,7,0.9885057210922241,0.8474576473236084,0.7027027010917664,0.05400669202208519,0.6812756061553955,1.0399200916290283,17,2.1167593002319336,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.30882686376571655, 0.236553356051445, 0.2276192009449005, 0.22700051963329315], 'high': [0.39881500601768494, 0.29666244983673096, 0.3045225739479065]}"
cornell,harp_scalar_gate,7,0.977011501789093,0.7627118825912476,0.7027027010917664,0.13956253230571747,0.8807606101036072,0.8114604949951172,8,2.242917776107788,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.27496618032455444, 0.24508079886436462, 0.23961375653743744, 0.2403392493724823], 'high': [0.358601838350296, 0.3135441839694977, 0.3278539776802063]}"
cornell,harp_scalar_no_signal,7,0.977011501789093,0.7796609997749329,0.7027027010917664,0.1419241577386856,0.8887072801589966,0.8150564432144165,8,2.2279815673828125,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.27509167790412903, 0.2449134886264801, 0.23963208496570587, 0.24036279320716858], 'high': [0.3586863875389099, 0.31367161870002747, 0.32764196395874023]}"
cornell,mixhop,8,1.0,0.8305084705352783,0.7297297120094299,0.0004657084646169096,0.8849942088127136,1.3477694988250732,67,1.9511430263519287,geom_gcn,cornell,8,True,183,277,0.12274368231046931,
cornell,harp,8,1.0,0.8305084705352783,0.7297297120094299,0.00045854863128624856,0.7049914598464966,1.2566553354263306,83,4.81584095954895,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.3381747007369995, 0.23516938090324402, 0.21374671161174774, 0.2129092514514923], 'high': [0.5019122362136841, 0.25390103459358215, 0.2441866248846054]}"
cornell,harp_no_signal,8,1.0,0.8305084705352783,0.7297297120094299,0.000449724291684106,0.6944177150726318,1.2924686670303345,83,4.691518545150757,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.33859071135520935, 0.23561933636665344, 0.21324700117111206, 0.21254296600818634], 'high': [0.5018919706344604, 0.25403544306755066, 0.24407264590263367]}"
cornell,harp_scalar_gate,8,1.0,0.7627118825912476,0.7027027010917664,0.00032621060381643474,1.1517659425735474,1.4608516693115234,62,3.872290849685669,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.26347965002059937, 0.2708819508552551, 0.23566296696662903, 0.2299753576517105], 'high': [0.3870084583759308, 0.29791712760925293, 0.3150743842124939]}"
cornell,harp_scalar_no_signal,8,1.0,0.7627118825912476,0.7027027010917664,0.00032518699299544096,1.148949146270752,1.463608741760254,62,4.100448846817017,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.2633735239505768, 0.27186861634254456, 0.23528119921684265, 0.2294767051935196], 'high': [0.387365460395813, 0.2977549433708191, 0.3148796260356903]}"
cornell,mixhop,9,1.0,0.8135592937469482,0.7567567825317383,0.0006267370190471411,0.7301726937294006,1.1643197536468506,111,2.5993142127990723,geom_gcn,cornell,9,True,183,277,0.12274368231046931,
cornell,harp,9,1.0,0.8135592937469482,0.7567567825317383,0.0005362454685382545,0.7865486145019531,0.9213615655899048,83,4.63201117515564,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.33725887537002563, 0.21107140183448792, 0.2269672006368637, 0.22470246255397797], 'high': [0.4951825439929962, 0.2571289837360382, 0.2476884424686432]}"
cornell,harp_no_signal,9,1.0,0.8305084705352783,0.7567567825317383,0.0005468180170282722,0.7649859189987183,0.9506290555000305,81,4.538518190383911,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.3374733030796051, 0.21071428060531616, 0.22698745131492615, 0.22482489049434662], 'high': [0.4941961467266083, 0.25811493396759033, 0.2476889044046402]}"
cornell,harp_scalar_gate,9,1.0,0.7966101765632629,0.7567567825317383,0.0007949326536618173,1.0883203744888306,1.3336849212646484,43,3.3591809272766113,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.3045732080936432, 0.26053279638290405, 0.21723251044750214, 0.2176615446805954], 'high': [0.391358345746994, 0.2860342264175415, 0.3226073980331421]}"
cornell,harp_scalar_no_signal,9,1.0,0.7966101765632629,0.7567567825317383,0.0007214878569357097,1.1005223989486694,1.3405095338821411,44,3.4500722885131836,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.3049985468387604, 0.25999850034713745, 0.21729044616222382, 0.21771247684955597], 'high': [0.39104342460632324, 0.286654531955719, 0.32230207324028015]}"
