dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,diag_ego_norm,diag_residual_norm
squirrel,harp_esep,0,0.9775640964508057,0.4741586446762085,0.4678193926811218,0.1023649126291275,1.7706042528152466,1.6980769634246826,227,91.88982057571411,geom_gcn,squirrel,0,True,5201,198353,0.22213427576089093,"{'low': [0.04381728917360306, 0.04592633247375488, 0.9102563858032227], 'high': [0.5055757164955139, 0.4944242537021637]}",0.3061845004558563,0.14617931842803955,0.20130524039268494,0.28792768716812134,0.39790698885917664,0.11298608779907227,0.00040889959200285375,0.9984135627746582,64.0,0.9919989109039307,0.29144227504730225
squirrel,harp_esep,1,0.973557710647583,0.46274039149284363,0.47838616371154785,0.10140369832515717,1.892435908317566,1.791909098625183,247,91.69731855392456,geom_gcn,squirrel,1,True,5201,198353,0.22213427576089093,"{'low': [0.038170162588357925, 0.05416735261678696, 0.9076625108718872], 'high': [0.6435430645942688, 0.3564569056034088]}",0.25995513796806335,0.14894793927669525,0.15030375123023987,0.22731786966323853,0.34717658162117004,0.08701752126216888,4.583036570693366e-06,0.9783904552459717,64.0,1.026771903038025,0.3332260549068451
squirrel,harp_esep,2,0.9743589758872986,0.4819711446762085,0.46013447642326355,0.1043015718460083,1.8309803009033203,1.742728352546692,215,91.60534501075745,geom_gcn,squirrel,2,True,5201,198353,0.22213427576089093,"{'low': [0.04664791747927666, 0.0594046376645565, 0.893947422504425], 'high': [0.6471144556999207, 0.3528856039047241]}",0.2807824909687042,0.14563903212547302,0.17318683862686157,0.26387345790863037,0.37322837114334106,0.10114941745996475,9.00221766642062e-06,0.9771241545677185,64.0,1.014513611793518,0.33090367913246155
squirrel,harp_esep,3,0.9627403616905212,0.4525240361690521,0.45437079668045044,0.10985473543405533,1.8726279735565186,1.8122371435165405,244,92.52077150344849,geom_gcn,squirrel,3,True,5201,198353,0.22213427576089093,"{'low': [0.03907351940870285, 0.03917669877409935, 0.9217497706413269], 'high': [0.37493473291397095, 0.6250652074813843]}",0.32608628273010254,0.15440481901168823,0.21839484572410583,0.30852562189102173,0.4109494984149933,0.13752764463424683,0.0005104225710965693,0.9865238070487976,64.0,0.9537061452865601,0.2543676793575287
squirrel,harp_esep,4,0.9695512652397156,0.47776442766189575,0.47742554545402527,0.10646945983171463,1.8605291843414307,1.8026883602142334,246,92.9430193901062,geom_gcn,squirrel,4,True,5201,198353,0.22213427576089093,"{'low': [0.034151896834373474, 0.04674660786986351, 0.9191014766693115], 'high': [0.5209411978721619, 0.47905874252319336]}",0.27863427996635437,0.15827807784080505,0.16689707338809967,0.23480568826198578,0.381584107875824,0.12459743022918701,6.27036570222117e-06,0.9946775436401367,64.0,0.9988123774528503,0.30271685123443604
squirrel,harp_esep,5,0.9683493375778198,0.48016828298568726,0.47838616371154785,0.10572855174541473,1.8263033628463745,1.8493881225585938,234,91.58450889587402,geom_gcn,squirrel,5,True,5201,198353,0.22213427576089093,"{'low': [0.03762362524867058, 0.039915572851896286, 0.9224608540534973], 'high': [0.5318650007247925, 0.4681350290775299]}",0.2861230969429016,0.15434247255325317,0.1732504963874817,0.25739097595214844,0.3795241415500641,0.11478561908006668,7.742605703242589e-06,0.9949362277984619,64.0,1.0087107419967651,0.30367040634155273
squirrel,harp_esep,6,0.9751602411270142,0.49579328298568726,0.46109509468078613,0.09471922367811203,1.6983866691589355,1.8264665603637695,213,93.29224944114685,geom_gcn,squirrel,6,True,5201,198353,0.22213427576089093,"{'low': [0.03489624708890915, 0.05090096965432167, 0.9142028093338013], 'high': [0.5086299180984497, 0.49137014150619507]}",0.27624037861824036,0.17832615971565247,0.14788049459457397,0.22581827640533447,0.3677430748939514,0.12771882116794586,0.00021089571237098426,0.9778226017951965,64.0,0.9914647936820984,0.3002161383628845
squirrel,harp_esep,7,0.9631410241127014,0.48317307233810425,0.4639769494533539,0.10787256807088852,1.7620149850845337,1.8421475887298584,250,92.3605945110321,geom_gcn,squirrel,7,True,5201,198353,0.22213427576089093,"{'low': [0.03553890436887741, 0.05144695192575455, 0.9130141735076904], 'high': [0.6279851794242859, 0.3720147907733917]}",0.26748692989349365,0.15191307663917542,0.15596231818199158,0.23609492182731628,0.35010379552841187,0.10468839854001999,0.0004122711543459445,0.9304293990135193,64.0,1.006801724433899,0.31790006160736084
squirrel,harp_esep,8,0.96875,0.4663461446762085,0.444764643907547,0.10003387928009033,1.903337001800537,1.8840312957763672,238,93.14814138412476,geom_gcn,squirrel,8,True,5201,198353,0.22213427576089093,"{'low': [0.03568831458687782, 0.057561229914426804, 0.906750500202179], 'high': [0.6041301488876343, 0.3958698511123657]}",0.26024308800697327,0.15385925769805908,0.1522582471370697,0.22163115441799164,0.3306148052215576,0.09925074875354767,4.79773007100448e-05,0.9895610809326172,64.0,0.9774660468101501,0.3049173355102539
squirrel,harp_esep,9,0.9739583134651184,0.46754807233810425,0.4620557129383087,0.10553109645843506,1.801755428314209,1.82206392288208,228,93.80539965629578,geom_gcn,squirrel,9,True,5201,198353,0.22213427576089093,"{'low': [0.033320408314466476, 0.04290233552455902, 0.9237772822380066], 'high': [0.5112177133560181, 0.48878225684165955]}",0.3031471371650696,0.16617724299430847,0.18006449937820435,0.2711673974990845,0.3975757956504822,0.14066405594348907,8.132290531648323e-06,0.9991391897201538,64.0,1.0285123586654663,0.3090085983276367
