dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,diag_ego_norm,diag_residual_norm
actor,harp,2,0.5444079041481018,0.3692434132099151,0.3361842036247253,1.1042152643203735,1.4363908767700195,1.4736809730529783,19,25.606618404388428,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,"{'low': [0.3270459771156311, 0.22278183698654175, 0.22505642473697662, 0.2251157909631729], 'high': [0.4092993438243866, 0.29497718811035156, 0.29572349786758423]}",0.2640362083911896,0.092104859650135,0.2120043039321899,0.2282265275716781,0.2776010632514953,0.0361245870590209,0.1342097520828247,0.9782037734985352,64.0,,
actor,mlp,3,0.6811951994895935,0.3778782784938812,0.3388157784938812,1.0169376134872437,1.3864892721176147,1.4171931743621826,97,13.48881459236145,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,3,0.4344846606254577,0.3166118562221527,0.3046052753925323,1.4080049991607666,1.5231503248214722,1.5416984558105469,55,12.23475217819214,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,3,0.3791118562221527,0.3141447305679321,0.2980263233184814,1.4946852922439575,1.5390409231185913,1.5517889261245728,45,2.0625734329223637,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,3,0.4506579041481018,0.3552631437778473,0.3407894670963287,1.3776681423187256,1.4592344760894775,1.4814521074295044,69,19.65518069267273,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,3,0.492872804403305,0.3704769611358642,0.3526315689086914,1.2155375480651855,1.3757877349853516,1.3963624238967896,13,13.208654403686523,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,3,0.5973135828971863,0.367598682641983,0.351973682641983,1.1115522384643557,1.3751274347305298,1.4044047594070437,64,19.0636682510376,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,3,0.7050438523292542,0.3745888173580169,0.3473684191703796,0.9950736165046692,1.3951811790466309,1.4160563945770264,109,30.13693261146545,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,3,0.5276864171028137,0.375411182641983,0.3565789461135864,1.1396247148513794,1.3635914325714111,1.3759996891021729,20,9.439200162887571,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,3,0.8270285129547119,0.3585526347160339,0.3296052515506744,0.5344223976135254,1.953433632850647,1.965309500694275,37,31.3753354549408,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,"{'low': [0.32272544503211975, 0.2369244247674942, 0.2193222939968109, 0.2210279256105423], 'high': [0.5125718116760254, 0.241596058011055, 0.24583207070827484]}",0.3378995954990387,0.1504147052764892,0.2351149022579193,0.2900604009628296,0.3945851624011993,0.1118441596627235,0.1138483807444572,0.993504762649536,64.0,,
actor,mlp,4,0.5808662176132202,0.3745888173580169,0.3467105329036712,1.120286226272583,1.3844051361083984,1.3959413766860962,28,7.692263841629028,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,4,0.374725878238678,0.3162006437778473,0.2914473712444305,1.489561676979065,1.5302860736846924,1.539278268814087,22,8.79767632484436,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,4,0.3802083432674408,0.3162006437778473,0.2782894670963287,1.478232502937317,1.5305429697036743,1.53865647315979,133,3.785719156265259,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,4,0.4037829041481018,0.3486842215061188,0.3171052634716034,1.442726492881775,1.4830093383789062,1.4971034526824951,36,14.680803060531616,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,4,0.6425438523292542,0.3721217215061188,0.3375000059604645,0.9801070094108582,1.4309710264205933,1.462181806564331,25,15.457231283187866,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,4,0.5770285129547119,0.3696545958518982,0.3467105329036712,1.1220450401306152,1.3903710842132568,1.396343231201172,57,17.988774299621582,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,4,0.5764802694320679,0.3729440867900848,0.3499999940395355,1.1347894668579102,1.377701759338379,1.3831323385238647,28,15.551587104797363,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,4,0.6266447305679321,0.3745888173580169,0.3631578981876373,1.063476324081421,1.375192642211914,1.3715667724609375,23,9.645286798477173,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,4,0.6069079041481018,0.3589638173580169,0.3355263173580169,1.009688138961792,1.5024127960205078,1.5179351568222046,19,25.482301473617557,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,"{'low': [0.31230103969573975, 0.2311401069164276, 0.22803452610969543, 0.22852438688278198], 'high': [0.41867467761039734, 0.28725406527519226, 0.294071227312088]}",0.2591365575790405,0.0796515047550201,0.2077577710151672,0.2239788770675659,0.2896211743354797,0.0195476971566677,0.1178477182984352,0.9101276397705078,64.0,,
actor,mlp,5,0.687225878238678,0.3741776347160339,0.3598684072494507,1.0058903694152832,1.3953657150268557,1.39617121219635,103,14.044759511947632,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,5,0.4775219261646271,0.2981085479259491,0.3032894730567932,1.3698253631591797,1.542101502418518,1.533927083015442,77,14.581044912338257,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,5,0.382949560880661,0.2911184132099151,0.289473682641983,1.475041389465332,1.5348929166793823,1.53104829788208,131,3.6534812450408936,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,5,0.4251644611358642,0.34375,0.3269736766815185,1.4146089553833008,1.4850226640701294,1.4887300729751587,54,17.371710062026978,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,5,0.5666118264198303,0.3688322305679321,0.3644736707210541,1.1137409210205078,1.389951229095459,1.4037128686904907,17,13.874435424804688,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,5,0.4599780738353729,0.3638980388641357,0.3572368323802948,1.2994377613067627,1.4127026796340942,1.409266471862793,30,13.737151622772217,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,5,0.6940789222717285,0.375,0.355921059846878,0.988409161567688,1.4012300968170166,1.3992786407470703,113,30.470261096954346,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,5,0.4597039520740509,0.3774670958518982,0.3690789341926574,1.228740930557251,1.3829721212387085,1.381375074386597,16,8.908018112182617,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,5,0.4709429740905761,0.3622532784938812,0.3638157844543457,1.257174730300903,1.422460913658142,1.4122116565704346,15,24.3175311088562,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,"{'low': [0.2996346950531006, 0.22920213639736176, 0.2355198711156845, 0.23564334213733673], 'high': [0.39859482645988464, 0.3038654327392578, 0.29753977060317993]}",0.2143775224685669,0.0321659557521343,0.2001460790634155,0.2052663415670395,0.2216548323631286,0.0002384868421358,0.0448483936488628,0.6047648787498474,64.0,,
actor,mlp,6,0.6195175647735596,0.3819901347160339,0.3499999940395355,1.0794146060943604,1.3720227479934692,1.385496735572815,55,9.982983589172363,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,6,0.4586074650287628,0.3108552694320678,0.2973684072494507,1.374959945678711,1.5359512567520142,1.542988657951355,80,15.103748559951782,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,6,0.3700657784938812,0.3013980388641357,0.2835526168346405,1.5083436965942385,1.5484497547149658,1.5554291009902954,30,1.763542413711548,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,6,0.4640899002552032,0.3577302694320678,0.3355263173580169,1.3659347295761108,1.4633156061172483,1.471956491470337,91,23.11419248580933,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,6,0.7738487124443054,0.3630756437778473,0.3414473831653595,0.7551513314247131,1.550877571105957,1.5424059629440308,42,18.504852056503296,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,6,0.5490679740905762,0.3774670958518982,0.3473684191703796,1.1926190853118896,1.3716657161712646,1.390367865562439,49,16.792511701583862,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,6,0.6452850699424744,0.3799342215061188,0.3427631556987762,1.055497646331787,1.375754952430725,1.3865004777908323,70,22.751704931259155,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,6,0.5345394611358643,0.3803454041481018,0.3802631497383117,1.1801345348358154,1.3590463399887085,1.349384069442749,17,8.966741561889648,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,6,0.5109649300575256,0.3696545958518982,0.355921059846878,1.184430480003357,1.4377888441085815,1.4261045455932615,21,26.077561140060425,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,"{'low': [0.31836599111557007, 0.22794228792190552, 0.22691112756729126, 0.22678056359291077], 'high': [0.4327128231525421, 0.28311997652053833, 0.28416723012924194]}",0.2650139927864074,0.092943899333477,0.2071313858032226,0.2194753140211105,0.2956710755825043,0.034033715724945,0.1164702698588371,0.9462981820106506,64.0,,
actor,mlp,7,0.5929276347160339,0.3626644611358642,0.3769736886024475,1.1049227714538574,1.3883157968521118,1.3737283945083618,42,8.820478916168213,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,7,0.4169407784938812,0.3149670958518982,0.276973694562912,1.442103624343872,1.5254011154174805,1.5432599782943726,35,10.09494137763977,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,7,0.3763706088066101,0.3013980388641357,0.2802631556987762,1.4867517948150637,1.5343071222305298,1.547283411026001,61,2.4079713821411133,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,7,0.430372804403305,0.3474506437778473,0.324999988079071,1.4056978225708008,1.4767898321151731,1.4905626773834229,64,18.82995319366455,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,7,0.5169956088066101,0.3606085479259491,0.3486842215061188,1.208748698234558,1.3825675249099731,1.3823139667510986,13,13.265877485275269,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,7,0.5923793911933899,0.3589638173580169,0.3657894730567932,1.1131958961486816,1.3992053270339966,1.3932560682296753,76,20.74042010307312,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,7,0.4591557085514068,0.3688322305679321,0.3414473831653595,1.302708864212036,1.387419581413269,1.3961856365203855,12,12.77052903175354,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,7,0.4279057085514068,0.3712993562221527,0.3499999940395355,1.2986756563186646,1.3860933780670166,1.3954228162765503,12,8.456520557403564,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,7,0.5951206088066101,0.3569079041481018,0.3585526347160339,0.9876663088798524,1.5130650997161863,1.4955754280090332,23,26.774998426437374,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,"{'low': [0.3219532370567322, 0.22817681729793549, 0.224653422832489, 0.22521653771400452], 'high': [0.43055471777915955, 0.28399142622947693, 0.28545379638671875]}",0.2838694453239441,0.1125930473208427,0.215247243642807,0.2338058054447174,0.3198872208595276,0.0627467110753059,0.0455101542174816,0.9671517610549928,64.0,,
actor,mlp,8,0.6274670958518982,0.3651315867900848,0.3493421077728271,1.0573740005493164,1.3906487226486206,1.3975154161453247,55,10.023521184921265,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,8,0.453125,0.3145559132099151,0.2901315689086914,1.3591972589492798,1.5344196557998655,1.5484275817871094,91,16.274861097335815,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,8,0.3782894611358642,0.3125,0.2940789461135864,1.4729713201522827,1.534632921218872,1.5496909618377686,122,3.6257669925689697,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,8,0.4629934132099151,0.360197365283966,0.3302631676197052,1.379989504814148,1.4684604406356812,1.4812663793563845,80,21.510674715042114,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,8,0.5383771657943726,0.3663651347160339,0.3572368323802948,1.1619656085968018,1.3835469484329224,1.3968300819396973,16,13.852904558181764,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,8,0.5490679740905762,0.3667763173580169,0.3453947305679321,1.1843242645263672,1.3829342126846311,1.3972657918930054,45,16.122568607330322,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,8,0.4994517564773559,0.3721217215061188,0.3460526168346405,1.2461035251617432,1.3732982873916626,1.3891310691833496,16,13.467642545700071,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,8,0.4553179740905761,0.3634868562221527,0.3513157963752746,1.2461893558502195,1.3793182373046875,1.3998312950134275,16,8.73996353149414,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,8,0.5433114171028137,0.3655427694320678,0.3513157963752746,1.1479865312576294,1.4171092510223389,1.426683783531189,19,25.53194999694824,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,"{'low': [0.3076537251472473, 0.2292986363172531, 0.23150676488876343, 0.23154091835021973], 'high': [0.4106392562389374, 0.29470720887184143, 0.2946535348892212]}",0.2713083922863006,0.1041016429662704,0.2043963819742202,0.2225817739963531,0.3120372295379638,0.0498437508940696,0.027238143607974,0.8799144625663757,64.0,,
actor,mlp,9,0.6998355388641357,0.3721217215061188,0.3644736707210541,1.005664944648743,1.3816455602645874,1.3917651176452637,136,16.70318627357483,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,9,0.3824013173580169,0.3199013173580169,0.3184210658073425,1.4865463972091677,1.534724235534668,1.5223515033721924,23,8.96984052658081,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,9,0.390350878238678,0.3199013173580169,0.316447377204895,1.4929158687591553,1.5412545204162598,1.5301834344863892,55,2.367225885391236,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,9,0.4583333432674408,0.3400493562221527,0.328947365283966,1.3625150918960571,1.4651193618774414,1.4619144201278689,89,22.674261569976807,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,9,0.547149121761322,0.3696545958518982,0.3677631616592407,1.154363036155701,1.3704309463500977,1.3808894157409668,15,13.591754913330078,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,9,0.7088815569877625,0.3729440867900848,0.3532894849777221,0.9897375702857972,1.3796924352645874,1.4086954593658447,174,35.72564435005188,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,9,0.6047149300575256,0.3721217215061188,0.351973682641983,1.0963815450668335,1.3687527179718018,1.3860926628112793,42,17.972232341766357,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,9,0.5718201994895935,0.3688322305679321,0.3605263233184814,1.1282835006713867,1.3703827857971191,1.369400978088379,19,9.274228811264038,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,9,0.609649121761322,0.3569079041481018,0.3690789341926574,1.0185965299606323,1.4852285385131836,1.5255976915359497,22,26.496536016464237,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,"{'low': [0.32955870032310486, 0.224925696849823, 0.22241245210170746, 0.2231031209230423], 'high': [0.4261917173862457, 0.2867380976676941, 0.2870701849460602]}",0.2763853669166565,0.0927103385329246,0.2132764011621475,0.2429234981536865,0.3060835599899292,0.0371381565928459,0.1575678288936615,0.9586731791496276,64.0,,
actor,harp_esep,0,0.5485197305679321,0.3762335479259491,0.3690789341926574,1.1249407529830933,1.4020599126815796,1.4159741401672363,15,12.855913162231444,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,"{'low': [0.37042486667633057, 0.31403017044067383, 0.315544992685318], 'high': [0.5390403270721436, 0.46095970273017883]}",0.2872631847858429,0.0189447794109582,0.2812408208847046,0.2866598963737488,0.2948058247566223,4.1118419176200405e-06,0.0148093979805707,0.6168686747550964,64.0,0.830289900302887,0.4951899945735931
actor,harp_esep,1,0.5485197305679321,0.368009865283966,0.3460526168346405,1.1230138540267944,1.400488257408142,1.4097822904586792,16,14.25286602973938,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,"{'low': [0.358750581741333, 0.32283079624176025, 0.3184186816215515], 'high': [0.5256391763687134, 0.4743608832359314]}",0.2881163656711578,0.0188936609774827,0.2808231115341186,0.2875082492828369,0.2957708239555359,1.8503289538784884e-05,0.0108497077599167,0.8311033844947815,64.0,0.773344874382019,0.4523194134235382
actor,harp_esep,2,0.5208333134651184,0.3774670958518982,0.3703947365283966,1.187004804611206,1.386249303817749,1.3873226642608645,11,13.348610401153564,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,"{'low': [0.3528428375720978, 0.3280578553676605, 0.3190992474555969], 'high': [0.5175871849060059, 0.48241281509399414]}",0.279324322938919,0.0078260162845253,0.275183618068695,0.2799839973449707,0.2848796248435974,0.0,0.1790153831243515,0.335395872592926,64.0,0.7574825286865234,0.4321985244750976
actor,harp_esep,3,0.5671600699424744,0.375,0.3486842215061188,1.1159818172454834,1.4051593542099,1.4235706329345703,17,14.76318383216858,geom_gcn,actor,3,True,7600,26659,0.2167373119771934,"{'low': [0.37565717101097107, 0.3136630952358246, 0.31067973375320435], 'high': [0.5480042099952698, 0.45199576020240784]}",0.2914018034934997,0.0263769291341304,0.2801241874694824,0.2923391759395599,0.3000747561454773,2.2615131456404924e-05,0.0015640655765309,0.8764320611953735,64.0,0.8627492785453796,0.5349752902984619
actor,harp_esep,4,0.5293311476707458,0.3725329041481018,0.3506578803062439,1.1800942420959473,1.4040814638137815,1.4121941328048706,10,13.712129592895508,geom_gcn,actor,4,True,7600,26659,0.2167373119771934,"{'low': [0.3564172089099884, 0.32472336292266846, 0.3188595175743103], 'high': [0.5206905007362366, 0.4793094992637634]}",0.2798402309417724,0.0072463979013264,0.276009738445282,0.2811941504478454,0.2850369215011596,0.0,0.2179464250802993,0.3592560887336731,64.0,0.6877554655075073,0.3844888210296631
actor,harp_esep,5,0.5515350699424744,0.3852795958518982,0.3592105209827423,1.1342835426330566,1.390487790107727,1.3993730545043943,15,13.94502592086792,geom_gcn,actor,5,True,7600,26659,0.2167373119771934,"{'low': [0.37126386165618896, 0.31184425950050354, 0.3168919086456299], 'high': [0.5472505688667297, 0.45274943113327026]}",0.2904770076274872,0.0262782052159309,0.2796087861061096,0.2897876799106598,0.2995606660842895,2.6726973374024965e-05,0.0039223874919116,0.719134509563446,64.0,0.7723740935325623,0.4522989690303802
actor,harp_esep,6,0.5709978342056274,0.3712993562221527,0.3401315808296203,1.098789930343628,1.391655206680298,1.4181119203567505,17,14.262178182601929,geom_gcn,actor,6,True,7600,26659,0.2167373119771934,"{'low': [0.37397146224975586, 0.3184252977371216, 0.30760321021080017], 'high': [0.5329701900482178, 0.46702978014945984]}",0.2897595465183258,0.0140793370082974,0.2819315195083618,0.2908176779747009,0.2984069287776947,4.1118419176200405e-06,0.1049765273928642,0.5931176543235779,64.0,0.8175728917121887,0.4667190611362457
actor,harp_esep,7,0.5487938523292542,0.3638980388641357,0.3605263233184814,1.1169896125793457,1.4131571054458618,1.4053122997283936,16,13.859350681304932,geom_gcn,actor,7,True,7600,26659,0.2167373119771934,"{'low': [0.3663393259048462, 0.32013246417045593, 0.3135281503200531], 'high': [0.5301417708396912, 0.4698582887649536]}",0.2825744748115539,0.008165075443685,0.2769303023815155,0.2826256453990936,0.288447231054306,0.0,0.2185153216123581,0.3466797173023224,64.0,0.7881240844726562,0.4369041621685028
actor,harp_esep,8,0.6518640518188477,0.3630756437778473,0.348026305437088,0.9419376254081726,1.4873818159103394,1.5041794776916504,32,16.99433469772339,geom_gcn,actor,8,True,7600,26659,0.2167373119771934,"{'low': [0.38323765993118286, 0.2937833070755005, 0.32297903299331665], 'high': [0.6024560928344727, 0.39754393696784973]}",0.3183507323265075,0.0484062172472476,0.2910281717777252,0.3095558285713196,0.3378139138221741,0.0061657070182263,0.0026701486203819,0.998339295387268,64.0,0.858034074306488,0.4888660907745361
actor,harp_esep,9,0.7280701994895935,0.3634868562221527,0.3690789341926574,0.8321223855018616,1.5039092302322388,1.5188114643096924,65,23.142842054367065,geom_gcn,actor,9,True,7600,26659,0.2167373119771934,"{'low': [0.3594127595424652, 0.35555872321128845, 0.2850285470485687], 'high': [0.5432103872299194, 0.45678961277008057]}",0.3586549460887909,0.0678021162748336,0.3124432265758514,0.3586576581001282,0.3913965821266174,0.0332606919109821,0.0415885001420974,0.9936991930007936,64.0,0.7428596615791321,0.3768845498561859
chameleon,harp_esep,0,0.9972527623176576,0.6488339900970459,0.640350878238678,0.0109825609251856,1.4802875518798828,1.4501135349273682,250,28.500894784927368,geom_gcn,chameleon,0,True,2277,31371,0.2299257275827994,"{'low': [0.12485198676586151, 0.3762126564979553, 0.498935341835022], 'high': [0.057493433356285095, 0.9425065517425537]}",0.4015029668807983,0.1668176800012588,0.2848698198795318,0.3827911615371704,0.4986760020256042,0.2481129169464111,0.0016611432656645,0.9954788088798524,64.0,1.451076865196228,0.5272287130355835
chameleon,harp_esep,1,0.9963369965553284,0.6337448358535767,0.6820175647735596,0.0128757879137992,1.74382483959198,1.487541675567627,241,28.45919275283813,geom_gcn,chameleon,1,True,2277,31371,0.2299257275827994,"{'low': [0.0913182869553566, 0.40282803773880005, 0.5058535933494568], 'high': [0.05974620208144188, 0.9402537941932678]}",0.4158602952957153,0.1569040417671203,0.3090803623199463,0.4147062301635742,0.5012894868850708,0.2527517080307007,0.0092972805723547,0.9967003464698792,64.0,1.471983551979065,0.5004920959472656
chameleon,harp_esep,2,0.9972527623176576,0.6323730945587158,0.6162280440330505,0.0115827890112996,1.5732029676437378,1.6218127012252808,250,28.473309993743896,geom_gcn,chameleon,2,True,2277,31371,0.2299257275827994,"{'low': [0.10176520049571991, 0.3880830705165863, 0.510151743888855], 'high': [0.09462625533342361, 0.9053736925125122]}",0.3892872631549835,0.1583923250436782,0.2839301228523254,0.3784770965576172,0.4703516662120819,0.2001262605190277,0.0024978420697152,0.9945490956306458,64.0,1.4111064672470093,0.4838855862617492
chameleon,harp_esep,3,0.9972527623176576,0.6598079800605774,0.6425438523292542,0.0100827850401401,1.620229721069336,1.6328721046447754,192,28.41466426849365,geom_gcn,chameleon,3,True,2277,31371,0.2299257275827994,"{'low': [0.11865875869989395, 0.5599454045295715, 0.32139578461647034], 'high': [0.0789843499660492, 0.9210156798362732]}",0.401504784822464,0.1466115862131118,0.303594172000885,0.3895527124404907,0.4839187860488891,0.2215703278779983,0.0035582729615271,0.997334897518158,64.0,1.3763542175292969,0.4825083613395691
chameleon,harp_esep,4,0.9990842342376708,0.6255143880844116,0.6425438523292542,0.00910260155797,1.6954747438430786,1.5911295413970947,250,28.34710693359375,geom_gcn,chameleon,4,True,2277,31371,0.2299257275827994,"{'low': [0.13577866554260254, 0.46451038122177124, 0.3997109532356262], 'high': [0.06738830357789993, 0.9326117038726807]}",0.4179475605487823,0.1632650643587112,0.3138000965118408,0.4027591347694397,0.5134856700897217,0.2736124694347381,0.0036316206678748,0.9956058859825134,64.0,1.4275336265563965,0.5113711953163147
chameleon,harp_esep,5,0.9972527623176576,0.6296296119689941,0.625,0.0116898529231548,1.7000129222869873,1.6707298755645752,243,28.47986149787903,geom_gcn,chameleon,5,True,2277,31371,0.2299257275827994,"{'low': [0.14120446145534515, 0.41788962483406067, 0.4409058690071106], 'high': [0.07393047213554382, 0.9260694980621338]}",0.4277177155017853,0.187438353896141,0.2945135831832886,0.4017556011676788,0.547873318195343,0.3253252506256103,0.0003696694038808,0.9993958473205566,64.0,1.420016527175903,0.4995805621147156
chameleon,harp_esep,6,0.9990842342376708,0.6694101691246033,0.6425438523292542,0.0078035658225417,1.5526020526885986,1.6050094366073608,231,28.5991325378418,geom_gcn,chameleon,6,True,2277,31371,0.2299257275827994,"{'low': [0.1074281632900238, 0.5242153406143188, 0.36835649609565735], 'high': [0.07110989838838577, 0.9288901090621948]}",0.3985279500484466,0.1609753221273422,0.3026819229125976,0.3748232722282409,0.4766349196434021,0.2114555835723877,0.0048907683230936,0.9978481531143188,64.0,1.4261542558670044,0.505670964717865
chameleon,harp_esep,7,0.9981684684753418,0.6268861293792725,0.5986841917037964,0.0123946396633982,1.819353461265564,1.8283188343048096,145,23.41795825958252,geom_gcn,chameleon,7,True,2277,31371,0.2299257275827994,"{'low': [0.13584297895431519, 0.46999046206474304, 0.3941665291786194], 'high': [0.1147022694349289, 0.8852976560592651]}",0.3877717852592468,0.1712144166231155,0.2710345983505249,0.3678026795387268,0.4753752946853637,0.215401291847229,0.0017891754396259,0.9994959831237792,64.0,1.4189229011535645,0.5172439217567444
chameleon,harp_esep,8,0.9945054650306702,0.6680384278297424,0.6359649300575256,0.0177820511162281,1.5314010381698608,1.70022451877594,233,29.579089403152462,geom_gcn,chameleon,8,True,2277,31371,0.2299257275827994,"{'low': [0.10459234565496445, 0.357443243265152, 0.5379643440246582], 'high': [0.0791841372847557, 0.9208158850669861]}",0.418549507856369,0.1610692739486694,0.3029315173625946,0.4072750210762024,0.5180038809776306,0.2857378125190735,0.0032442964147776,0.9994840621948242,64.0,1.406357765197754,0.4673087298870086
chameleon,harp_esep,9,0.9981684684753418,0.6488339900970459,0.6162280440330505,0.0114543214440345,1.6205781698226929,1.6430813074111938,212,28.874261379241943,geom_gcn,chameleon,9,True,2277,31371,0.2299257275827994,"{'low': [0.12346667796373367, 0.47590672969818115, 0.40062665939331055], 'high': [0.09192278236150742, 0.9080771803855896]}",0.3962217569351196,0.1643150746822357,0.2925802171230316,0.3730376958847046,0.4838725924491882,0.2203694581985473,0.0015556885628029,0.9990782737731934,64.0,1.449279546737671,0.5246585607528687
